@Relation art_testing.arff

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE win {-1,1}

@DATA
0.394,-0.525,0.033,0.642,0.913,-1
0.912,0.117,-0.966,-0.044,0.483,1
-0.736,-0.216,0.178,0.157,0.397,1
-0.781,-0.175,0.375,0.35,0.341,1
-0.189,-0.706,0.12,0.562,0.095,1
0.618,0.185,-0.84,-0.755,-0.788,1
-0.47,0.733,0.81,0.679,0.948,-1
0.575,-0.211,0.142,0.059,-0.258,1
0.102,0.797,-0.651,0.674,0.577,1
0.246,-0.129,0.275,0.262,-0.958,1
-0.73,-0.166,0.087,0.73,0.062,1
-0.22,-0.809,0.07,0.933,-0.127,1
0.772,0.564,-0.048,-0.023,-0.463,1
-0.178,-0.545,0.04,0.042,0.361,1
0.47,0.472,-0.705,0.894,-0.371,1
-0.975,-0.44,-0.321,0.887,-0.573,1
-0.369,-0.688,-0.281,-0.424,-0.398,1
0.297,-0.343,0.134,-0.931,0.652,-1
0.697,-0.963,-0.67,-0.058,-0.899,1
-0.047,-0.322,-0.336,-0.069,-0.853,1
0.909,0.016,0.309,-0.123,-0.415,1
0.318,0.349,0.747,-0.472,-0.013,-1
-0.233,-0.081,-0.43,-0.327,-0.407,1
-0.14,0.505,-0.261,0.251,-0.736,1
0.686,0.023,-0.888,0.29,-0.153,1
-0.173,-0.843,0.49,-0.457,0.124,1
-0.148,0.604,-0.98,0.763,0.676,1
0.568,0.713,-0.339,-0.027,-0.677,1
-0.931,0.06,0.29,0.868,0.135,1
0.426,0.285,0.626,0.722,-0.585,1
0.842,-0.505,0.09,-0.747,0.704,-1
-0.645,-0.479,-0.404,0.714,0.063,1
-0.267,-0.982,0.272,-0.216,-0.765,1
-0.181,-0.852,-0.603,0.935,-0.256,1
-0.575,-0.811,0.238,-0.107,0.804,1
-0.469,-0.569,-0.707,0.714,0.901,-1
-0.471,-0.352,0.479,-0.322,0.024,1
-0.089,0.227,0.063,0.762,0.615,-1
-0.147,0.646,0.499,-0.936,-0.674,1
0.195,-0.467,0.797,-0.28,-0.46,1
-0.731,0.082,0.331,0.989,0.164,1
-0.018,0.656,-0.666,0.586,0.814,1
-0.842,-0.251,-0.742,-0.779,-0.721,1
-0.236,-0.207,-0.596,0.262,0.891,-1
0.363,0.049,0.111,0.673,-0.07,1
-0.637,-0.109,-0.651,0.017,-0.563,1
-0.899,0.001,0.036,0.415,0.644,1
0.47,-0.792,-0.805,0.093,-0.126,1
0.54,0.268,0.541,0.901,-0.713,1
-0.321,-0.239,-0.75,-0.907,-0.787,1
-0.387,0.642,0.989,-0.126,-0.785,1
-0.953,-0.06,-0.938,0.951,-0.195,1
-0.953,0.942,0.495,-0.93,0.833,-1
0.054,-0.804,-0.939,0.338,-0.026,1
-0.77,0.637,0.392,0.719,0.418,-1
0.334,0.613,-0.101,0.27,-0.517,1
-0.692,-0.705,0.294,0.26,0.499,1
-0.467,-0.662,-0.765,-0.693,0.356,1
0.769,0.732,-0.431,-0.818,0.949,1
0.38,0.92,-0.335,0.79,0.25,1
-0.038,0.615,0.079,-0.787,-0.441,1
0.983,-0.492,0.47,0.03,-0.583,1
0.845,-0.632,0.842,0.388,0.059,1
0.985,-0.035,-0.395,0.432,0.652,1
-0.28,0.024,-0.738,0.771,0.579,-1
0.033,-0.425,0.549,-0.336,-0.015,1
-0.521,-0.908,0.482,0.364,-0.948,1
0.204,-0.916,0.315,-0.075,0.618,1
0.796,0.573,0.232,-0.28,0.171,1
0.825,-0.381,0.236,0.843,-0.262,1
0.935,-0.511,-0.665,-0.638,-0.119,1
0.488,0.937,0.058,0.238,-0.079,1
0.868,-0.966,0.949,-0.714,-0.046,1
-0.488,-0.764,0.174,0.045,0.88,1
-0.381,0.007,0.332,-0.287,-0.658,1
0.736,0.508,-0.918,0.732,-0.304,1
0.554,0.797,-0.887,-0.361,0.489,1
-0.638,0.607,0.282,0.879,0.569,-1
0.696,-0.856,-0.141,0.896,-0.214,1
-0.417,-0.254,-0.761,-0.783,0.268,-1
0.019,0.538,0.3,0.213,0.73,-1
0.321,0.893,-0.071,-0.838,-0.162,1
0.634,-0.24,0.407,-0.627,0.56,-1
0.101,-0.378,-0.504,0.632,0.417,-1
-0.439,0.126,-0.662,0.849,-0.495,1
0.452,0.426,-0.748,-0.796,0.242,1
0.53,0.35,0.747,0.468,0.231,1
-0.123,-0.343,-1.0,0.947,-0.687,1
-0.2,-1.0,-0.532,-0.731,0.254,1
0.462,0.501,0.873,0.662,0.962,-1
-0.577,0.876,0.454,-0.922,0.758,-1
0.125,-0.551,0.476,0.001,0.027,1
-0.624,0.085,-0.677,0.053,-0.845,1
0.24,-0.636,0.746,-0.986,0.928,1
0.156,-0.534,-0.538,-0.243,-0.886,1
-0.719,-0.545,0.413,-0.268,-0.782,1
0.128,0.915,0.14,0.508,-0.728,1
-0.896,0.737,0.841,-0.834,-0.883,1
-0.803,0.828,-0.444,0.564,0.51,-1
-0.338,-0.423,-0.442,0.437,-0.35,1
-0.275,0.224,-0.627,0.977,0.281,1
-0.136,0.177,-0.859,-0.853,0.974,-1
-0.424,-0.291,-0.624,-0.294,0.687,-1
0.326,0.232,0.848,0.982,0.269,1
-0.755,-0.111,0.687,-0.869,-0.923,1
-0.186,-0.891,0.553,0.704,-0.332,1
-0.256,-0.164,0.191,-0.456,0.532,-1
-0.121,-0.66,-0.602,-0.208,-0.059,1
0.611,0.092,-0.6,0.551,0.866,1
0.843,0.232,-0.272,-0.402,0.249,1
-0.36,0.974,-0.574,-0.257,0.15,1
0.518,-0.386,0.447,-0.698,-0.367,1
-0.144,0.734,0.293,0.682,-0.716,1
0.093,0.817,0.034,0.987,0.003,1
-0.709,0.987,0.751,0.638,0.558,-1
-0.704,0.297,0.833,0.978,-0.803,1
-0.2,0.95,-0.552,0.366,0.847,1
0.947,-0.178,0.76,0.189,-0.911,1
0.718,0.108,-0.026,-0.424,0.699,1
-0.577,-0.84,0.831,-0.659,0.247,1
0.035,-0.607,-0.873,0.525,0.72,-1
0.945,0.092,-0.106,-0.275,-0.131,1
0.467,-0.208,0.329,-0.821,-0.695,1
0.683,-0.919,-0.339,0.627,-0.92,1
-0.674,-0.208,-0.945,0.824,0.45,-1
-0.858,-0.627,0.995,0.964,0.111,1
0.476,0.878,-0.999,0.173,0.504,1
-0.448,0.359,0.519,-0.709,0.703,-1
0.262,0.472,-0.165,0.703,0.482,1
0.58,-0.005,-0.844,0.218,-0.263,1
-0.471,0.122,0.92,-0.58,-0.057,1
-0.974,0.811,-0.016,0.332,-0.474,1
0.765,0.236,0.919,0.934,-0.938,1
0.232,0.719,0.357,-0.452,-0.338,1
-0.603,-0.364,0.958,0.531,0.217,1
-0.93,0.993,-0.062,-0.361,-0.708,1
-0.687,0.41,-0.992,-0.996,-0.544,1
0.732,-0.452,-0.141,-0.177,-0.25,1
0.641,-0.417,-0.233,0.953,-0.737,1
0.574,-0.165,-0.029,0.301,0.25,1
0.012,0.914,0.419,0.791,-0.107,1
-0.449,-0.385,-0.92,-0.343,-0.726,1
0.511,-0.497,-0.349,0.727,0.522,-1
-0.705,-0.138,0.212,-0.279,0.303,1
-0.945,0.171,0.791,0.424,0.636,1
-0.138,0.233,0.613,0.613,-0.269,1
-0.338,0.011,-0.532,-0.401,-0.386,1
0.546,-0.886,-0.511,0.762,0.405,-1
-0.187,0.872,0.795,0.03,-0.504,1
-0.568,-0.049,0.049,0.037,0.701,-1
0.141,-0.113,0.581,-0.956,-0.903,1
0.424,-0.14,0.219,-0.118,0.873,-1
-0.414,0.014,-0.602,0.804,-0.936,1
-0.076,-0.236,-0.106,-0.83,-0.141,1
0.388,0.726,0.136,-0.087,-0.275,1
0.41,0.322,-0.634,-0.116,0.657,1
-0.123,0.593,-0.833,0.612,-0.241,1
-0.436,0.87,-0.9,0.834,-0.976,1
0.375,-0.993,-0.84,0.423,0.267,-1
0.295,0.02,0.839,-0.886,-0.387,1
0.196,-0.848,0.444,0.165,0.525,1
0.203,0.588,0.857,0.595,0.401,-1
0.27,0.855,0.791,-0.41,0.843,-1
0.73,-0.86,-0.663,0.083,0.333,-1
0.855,-0.335,-0.289,-0.075,-0.567,1
0.285,-0.729,0.155,-0.936,0.065,1
0.102,0.736,-0.925,0.111,0.586,1
-0.435,-0.762,0.496,-0.521,-0.648,1
-0.676,0.486,0.541,-0.279,0.478,-1
0.667,-0.147,-0.998,0.147,0.0,1
0.684,-0.489,-0.073,0.042,0.734,-1
0.28,0.128,0.453,0.669,0.854,-1
0.681,-0.276,0.45,0.332,-0.311,1
0.445,-0.736,0.738,-0.736,-0.676,1
-0.925,-0.133,-0.799,-0.312,0.325,1
0.975,-0.354,-0.801,-0.775,-0.41,1
0.772,0.422,0.687,0.779,-0.392,1
0.216,0.785,-0.53,0.333,-0.217,1
-0.521,0.108,0.332,0.691,-0.193,1
0.235,0.85,0.843,0.123,0.129,1
0.817,0.146,0.601,0.266,0.09,1
0.115,-0.886,-0.325,-0.146,0.014,1
-0.058,-0.778,-0.609,0.226,0.345,1
0.584,-0.861,-0.118,-0.799,0.586,-1
0.053,-0.255,-0.726,-0.192,-0.322,1
0.989,0.633,-0.943,-0.405,0.409,1
-0.198,-0.062,0.774,0.673,-0.314,1
0.578,0.223,0.207,0.825,-0.039,1
-0.591,-0.369,0.78,0.481,0.012,1
-0.43,-0.254,-0.445,0.927,-0.663,1
0.386,-0.954,-0.682,0.211,0.593,-1
0.067,-0.804,-0.034,-0.006,0.044,1
0.659,0.63,0.567,-0.202,-0.176,1
-0.249,-0.318,-0.184,-0.431,-0.806,1
0.37,-0.907,-0.255,-0.378,-0.079,1
0.078,0.178,-0.812,0.975,0.253,1
-0.035,-0.909,0.48,0.817,-0.251,1
-0.865,0.791,-0.426,0.433,0.053,1
0.773,-0.417,-0.479,-0.965,-0.918,1
0.713,-0.638,-0.536,0.393,0.375,-1
-0.701,-0.936,-0.602,-0.913,0.552,1
0.629,0.203,0.228,0.349,-0.646,1
-0.844,-0.475,0.894,-0.205,-0.209,1
-0.635,-0.819,0.134,-0.375,0.7,1
-0.22,0.214,-0.696,-0.405,0.116,1
0.93,-0.942,0.539,0.214,0.038,1
0.075,0.989,0.423,0.239,0.949,1
-0.356,-0.945,-0.014,0.492,-0.407,1
0.193,-0.65,-0.574,-0.608,0.947,-1
0.154,0.743,0.745,0.271,0.37,1
-0.854,0.598,0.581,-0.798,0.659,-1
-0.48,-0.721,0.48,-0.762,-0.555,1
-0.195,0.878,0.773,-0.283,0.451,-1
0.718,0.35,0.226,-0.439,0.455,1
0.117,0.134,0.644,-0.349,-0.957,1
0.302,-0.77,-0.492,0.526,-0.152,1
0.608,0.079,0.598,0.8,-0.912,1
0.657,-0.676,-0.408,-0.207,0.733,-1
0.827,-0.418,0.484,0.467,-0.581,1
0.251,0.95,0.436,0.521,0.718,1
-0.041,-0.424,0.805,0.391,-0.168,1
0.512,-0.432,0.758,-0.736,0.729,-1
-0.898,0.342,0.054,0.679,-0.942,1
0.293,0.657,-0.283,0.241,-0.785,1
0.705,-0.601,-0.954,0.27,-0.475,1
0.879,0.145,-0.998,0.36,0.154,1
0.829,-0.056,0.101,-0.536,0.382,1
0.474,-0.527,0.52,-0.062,0.502,-1
0.576,0.089,0.554,-0.284,0.93,-1
0.556,-0.936,0.843,0.114,-0.841,1
-0.842,0.545,0.04,0.213,-0.202,1
0.217,-0.774,-0.087,0.476,0.476,1
-0.026,-0.05,-0.059,-0.264,0.453,-1
-0.135,-0.773,-0.098,-0.122,-0.31,1
-0.471,-0.53,0.189,-0.679,0.773,1
-0.727,0.803,0.052,-0.995,-0.976,1
0.682,-0.649,0.661,0.967,0.518,1
0.036,-0.469,-0.621,-0.193,-0.568,1
-0.282,-0.064,0.141,0.447,0.714,-1
0.268,-0.552,0.933,0.015,-0.724,1
-0.344,-0.912,0.274,0.371,0.58,1
-0.806,0.615,0.401,-0.01,-0.664,1
-0.782,-0.968,0.332,0.468,0.632,1
0.25,0.251,-0.856,-0.232,-0.179,1
-0.152,0.308,-0.925,-0.536,0.563,1
0.627,-0.553,-0.126,-0.095,0.796,-1
-0.258,-0.06,0.133,0.867,0.495,1
-0.074,0.423,-0.877,-0.026,-0.467,1
-0.475,0.207,0.024,-0.283,0.246,-1
-0.061,0.281,-0.175,-0.948,-0.307,1
0.911,0.081,-0.74,-0.569,-0.496,1
0.226,0.24,0.773,0.853,-0.804,1
-0.826,0.403,-0.57,0.813,-0.419,1
0.404,-0.015,0.891,0.413,0.185,-1
-0.583,-0.327,-0.272,0.878,0.253,1
-0.371,-0.481,-0.392,0.029,-0.845,1
-0.179,-0.154,0.287,0.64,0.471,1
-0.063,-0.379,-0.078,0.137,-0.024,1
-0.496,0.774,-0.628,-0.292,0.607,1
0.41,-0.31,0.658,0.937,0.588,-1
0.475,0.604,0.919,-0.551,0.424,-1
0.697,-0.226,0.291,-0.358,0.165,-1
0.9,-0.518,0.734,0.309,-0.63,1
0.986,-0.872,-0.52,0.486,-0.066,1
-0.747,-0.411,0.374,-0.107,-0.572,1
0.715,0.46,0.5,0.699,0.304,1
0.777,0.218,-0.471,-0.431,0.104,1
0.072,-0.92,0.815,0.136,0.389,1
-0.487,0.438,-0.616,-0.091,-0.434,1
0.044,-0.75,0.934,-0.618,0.385,1
-0.12,-0.045,-0.586,-0.95,0.651,-1
0.24,0.635,0.912,-0.344,-0.937,1
-0.064,-0.158,-0.638,0.771,0.639,-1
-0.612,0.894,0.619,-0.82,0.201,-1
0.012,0.953,0.173,0.34,0.423,1
0.182,0.674,-0.631,-0.302,-0.825,1
-0.947,-0.308,0.892,0.564,0.554,1
-0.923,-0.316,0.378,-0.988,-0.577,1
0.348,0.419,-0.855,0.244,-0.622,1
-0.44,-0.158,0.919,0.217,0.062,1
-0.813,0.117,0.985,-0.661,0.965,1
-0.112,-0.687,0.969,-0.298,0.143,1
0.895,0.411,-0.875,0.633,0.035,1
0.58,-0.656,-0.964,-0.07,-0.282,1
-0.978,0.338,0.233,-0.714,0.127,1
0.011,-0.997,0.598,-0.465,-0.172,1
-0.402,-0.668,-0.916,-0.33,-0.797,1
0.912,0.476,0.851,-0.778,0.315,1
-0.279,0.345,0.44,0.082,0.045,1
0.112,0.938,-0.603,0.786,-0.817,1
-0.61,0.895,0.35,-0.365,0.212,-1
-0.618,-0.502,0.456,-0.816,0.784,1
-0.697,0.754,0.611,-0.847,-0.093,-1
0.173,0.478,-0.944,-0.343,0.911,1
-0.417,-0.815,-0.588,-0.6,0.989,1
-0.701,-0.729,-0.613,0.632,0.566,1
-0.066,-0.277,0.653,-0.847,0.928,-1
-0.726,-0.654,0.308,-0.385,0.631,1
-0.791,0.693,-0.693,-0.969,0.232,-1
-0.1,0.341,-0.605,0.318,-0.977,1
-0.376,0.454,0.813,-0.173,0.682,-1
-0.73,0.646,-0.593,0.251,-0.91,1
0.256,0.572,0.759,0.565,-0.106,1
-0.931,-0.183,-0.406,-0.567,0.711,1
0.766,-0.678,-0.6,0.254,-0.615,1
-0.181,-0.921,0.034,-0.982,0.14,1
-0.903,0.762,-0.494,-0.301,0.975,-1
0.915,0.394,-0.981,-0.904,0.201,1
0.583,-0.169,-0.535,0.715,-0.369,1
0.856,-0.867,-0.23,-0.788,-0.806,1
-0.337,0.504,-0.554,0.133,-0.105,1
-0.378,-0.107,0.836,-0.22,0.82,1
-0.627,-0.391,-0.259,0.758,-0.033,1
0.887,0.441,-0.416,-0.259,0.54,1
0.106,0.941,-0.407,0.418,0.977,1
-0.242,0.537,0.328,-0.576,-0.099,-1
0.665,0.772,-0.111,-0.317,0.451,1
0.665,0.794,0.198,0.364,-0.143,1
-0.895,0.066,-0.997,0.588,-0.629,1
0.157,0.953,-0.943,0.924,0.607,1
-0.344,0.269,-0.095,0.494,-0.319,1
-0.507,0.286,0.57,-0.275,-0.213,1
0.696,0.855,-0.093,-0.999,-0.386,1
0.26,-0.459,0.288,-0.794,0.463,-1
-0.168,0.192,-0.959,0.469,0.81,-1
0.872,-0.345,0.591,-0.681,0.287,-1
0.77,-0.606,0.918,0.503,-0.151,1
-0.905,-0.62,0.675,0.489,0.268,1
-0.753,-0.518,-0.251,-0.558,-0.087,1
-0.022,0.639,-0.424,0.597,-0.657,1
-0.607,-0.323,-0.721,-0.54,0.345,-1
-0.491,0.786,-0.821,0.988,-0.633,1
0.099,0.719,0.828,0.911,-0.446,1
-0.006,-0.688,-0.629,0.381,0.189,1
0.193,-0.719,0.686,0.511,0.614,1
-0.674,-0.237,0.785,0.296,-0.174,1
0.757,-0.978,-0.587,0.012,-0.28,1
0.731,-0.045,-0.392,0.644,0.768,1
0.277,-0.595,-0.611,0.399,0.756,-1
0.543,0.667,0.758,0.926,0.667,1
0.12,-0.556,-0.961,0.731,0.712,-1
-0.846,-0.134,-0.46,0.585,-0.896,1
-0.913,-0.153,-0.303,0.11,-0.09,1
-0.941,0.085,-0.411,-0.235,0.028,1
0.065,0.589,-0.231,-0.652,0.718,1
-0.811,-0.402,-0.385,-0.02,-0.95,1
0.191,-0.035,0.673,-0.218,-0.961,1
0.817,-0.375,0.599,-0.544,-0.793,1
-0.852,0.507,-0.084,0.594,-0.602,1
-0.175,-0.022,0.81,-0.025,-0.66,1
-0.001,0.493,-0.364,0.241,-0.824,1
-0.886,0.787,0.289,0.296,0.84,-1
0.211,0.407,-0.386,-0.238,-0.784,1
-0.791,-0.67,-0.918,-0.826,0.015,1
-0.441,0.13,0.686,0.272,-0.242,1
0.737,0.641,0.907,-0.671,0.266,1
0.585,-0.246,0.25,0.503,-0.68,1
-0.505,-0.525,0.443,0.345,0.047,1
-0.18,0.847,-0.362,0.464,0.604,1
-0.198,-0.962,-0.077,0.303,0.095,1
-0.094,0.232,0.75,-0.727,-0.86,1
0.734,-0.963,-0.15,-0.668,-0.724,1
-0.621,-0.965,0.059,-0.36,0.279,1
-0.897,0.687,0.85,0.465,0.737,1
-0.419,-0.246,0.212,-0.695,-0.103,1
-0.815,0.746,0.258,0.117,0.185,-1
0.532,-0.943,-0.949,0.81,-0.861,1
-0.528,-0.029,0.515,-0.471,0.907,1
0.613,0.779,-0.553,0.875,0.798,1
0.713,0.416,0.131,-0.108,0.473,1
0.914,-0.403,-0.745,-0.903,0.512,1
-0.741,-0.901,0.486,-0.197,0.622,1
0.564,-0.779,-0.011,0.506,0.205,1
0.273,-0.078,0.996,0.526,-0.099,1
0.591,-0.028,-0.313,-0.398,0.631,1
-0.675,-0.494,-0.413,-0.214,0.482,1
-0.64,-0.884,0.04,0.329,0.692,1
0.62,-0.29,0.818,-0.892,-0.513,1
-0.919,0.89,0.646,-0.76,0.854,-1
-0.695,-0.627,-0.187,0.395,0.203,1
-0.681,0.01,0.562,-0.39,-0.318,1
-0.751,0.071,0.704,-0.876,0.421,1
0.977,0.886,0.509,0.456,0.868,1
-0.158,-0.346,0.793,-0.443,0.976,1
-0.249,-0.114,-0.054,0.794,0.224,1
-0.367,0.316,0.616,0.705,-0.041,1
-0.693,0.55,0.165,0.315,0.977,-1
0.112,-0.816,0.694,-0.62,0.17,1
0.287,-0.082,0.826,-0.029,0.681,-1
-0.356,-0.496,-0.188,0.126,0.475,1
-0.421,0.995,0.826,0.527,0.602,-1
-0.533,-0.199,0.384,-0.14,0.845,1
0.992,-0.785,0.72,0.498,0.271,-1
0.643,0.426,0.884,-0.828,-0.399,1
0.543,-0.65,0.306,0.567,0.772,-1
-0.544,-0.255,-0.86,-0.719,0.301,-1
0.85,-0.488,-0.147,0.448,-0.055,1
0.037,0.879,-0.982,0.956,0.941,1
0.836,-0.579,-0.587,0.871,-0.468,1
0.333,0.494,0.588,-0.829,-0.01,1
-0.813,-0.195,0.525,-0.556,0.783,1
0.498,-0.828,-0.893,0.932,0.332,-1
-0.739,-0.974,0.039,-0.072,-0.404,1
0.434,0.967,0.722,0.429,0.464,1
0.815,-0.686,0.427,0.662,-0.42,1
0.929,-0.914,0.795,0.734,-0.698,1
-0.2,-0.676,0.882,-0.828,0.903,1
-0.934,0.501,0.569,0.897,0.107,1
-0.592,0.976,-0.103,-0.515,-0.37,1
-0.045,-0.432,0.357,-0.779,0.208,1
-0.138,-0.474,0.883,-0.034,-0.607,1
0.056,0.422,0.065,-0.33,0.759,-1
0.366,0.532,0.517,-0.651,-0.789,1
0.464,-0.328,-0.453,0.256,-0.001,1
-0.237,0.412,0.788,-0.497,-0.635,1
-0.216,0.533,-0.565,0.271,0.785,1
-0.669,0.163,0.186,-0.745,0.425,-1
-0.89,-0.692,0.685,-0.723,-0.112,1
-0.493,0.116,-0.544,0.165,-0.539,1
0.765,0.308,0.184,-0.665,-0.654,1
0.91,0.115,-0.235,0.523,0.074,1
0.207,0.794,-0.969,-0.903,-0.362,1
-0.478,0.607,0.618,0.263,0.108,1
-0.929,-0.583,0.541,-0.507,-0.583,1
-0.935,-0.04,-0.891,-0.683,0.77,-1
0.763,0.979,-0.746,0.897,0.052,1
0.865,0.509,0.825,-0.871,-0.988,1
-0.162,-0.656,-0.662,-0.396,-0.001,1
0.896,0.811,0.047,-0.414,-0.822,1
0.216,0.795,-0.506,0.421,-0.628,1
0.963,0.193,-0.829,0.03,-0.54,1
-0.33,0.246,0.355,-0.057,-0.732,1
-0.132,0.812,-0.235,0.694,-0.678,1
-0.74,-0.786,0.772,0.032,0.934,1
-0.6,-0.269,-0.757,0.922,-0.048,1
-0.23,-0.24,0.395,-0.742,0.088,1
0.454,0.161,0.809,-0.601,-0.575,1
0.569,-0.746,-0.438,0.6,0.682,-1
-0.943,0.941,0.918,0.787,-0.34,1
-0.634,-0.518,-0.169,-0.948,0.459,1
0.738,-0.55,-0.107,-0.857,0.593,-1
0.111,-0.633,-0.882,-0.541,0.941,-1
0.011,0.678,-0.852,0.101,-0.082,1
-0.853,-0.164,0.428,0.032,-0.089,1
0.859,-0.421,0.113,0.106,0.247,-1
0.266,-0.474,0.559,0.613,-0.628,1
0.938,0.908,0.851,0.965,0.823,1
-0.317,-0.827,0.139,-0.177,0.75,1
-0.689,-0.921,-0.783,0.482,-0.187,1
-0.826,0.535,-0.956,0.87,-0.695,1
0.416,0.121,0.557,-0.049,0.302,-1
0.375,-0.487,0.325,-0.563,0.809,-1
-0.986,-0.886,0.083,0.586,0.288,1
0.79,0.8,0.737,0.604,0.837,1
-0.513,0.542,0.043,-0.756,0.603,-1
0.94,-0.894,-0.095,-0.67,0.025,-1
-0.114,-0.112,0.585,0.553,-0.834,1
-0.544,-0.475,0.397,0.606,0.727,1
-0.273,0.122,0.054,-0.73,0.911,-1
0.464,-0.123,-0.386,-0.345,0.053,1
0.141,0.844,-0.989,0.77,-0.035,1
0.67,0.572,0.049,-0.169,0.903,1
-0.76,0.734,-0.844,-0.063,-0.349,1
0.841,-0.459,-0.571,0.345,0.346,1
-0.881,-0.359,-0.654,-0.828,-0.238,1
-0.773,-0.082,0.741,-0.673,-0.107,1
-0.902,0.381,0.418,-0.134,0.238,1
0.344,0.125,-0.474,0.945,-0.607,1
0.849,0.065,-0.804,-0.091,-0.812,1
0.114,-0.045,0.627,-0.906,0.814,-1
0.854,-0.215,-0.679,-0.617,0.05,1
0.028,-0.334,0.285,0.537,0.449,1
0.224,-0.56,-0.512,-0.232,-0.462,1
0.727,0.365,0.773,0.02,-0.615,1
0.006,-0.248,0.061,0.049,0.445,-1
-0.447,0.056,-0.322,-0.244,0.481,-1
0.557,-0.853,-0.442,-0.973,-0.631,1
-0.008,-0.266,0.879,0.272,-0.716,1
0.104,0.428,-0.99,0.595,-0.289,1
0.977,0.411,-0.866,0.354,0.178,1
0.56,-0.383,0.677,-0.371,0.342,-1
-0.053,0.502,-0.524,-0.377,0.412,1
0.582,-0.543,-0.279,-0.354,0.396,-1
0.699,0.341,-0.991,0.524,-0.192,1
0.906,-0.346,-0.672,-0.444,-0.613,1
0.746,0.261,-0.55,0.74,0.526,1
-0.488,-0.488,-0.783,0.504,0.748,-1
0.378,0.183,-0.132,0.601,-0.771,1
0.769,0.131,0.699,0.574,-0.382,1
0.176,0.885,-0.918,0.467,0.298,1
-0.263,0.847,0.083,-0.985,-0.322,1
-0.772,0.944,0.528,0.188,0.904,-1
-0.916,0.982,0.186,-0.571,0.579,-1
0.333,-0.431,-0.302,0.149,0.634,-1
0.99,-0.071,0.814,0.748,0.612,-1
0.596,-0.878,0.188,-0.288,-0.196,1
-0.296,0.367,-0.674,-0.434,-0.351,1
0.734,0.756,-0.954,0.469,-0.12,1
-0.128,-0.818,0.047,-0.5,-0.702,1
0.277,0.366,-0.707,-0.387,0.851,1
-0.101,0.478,-0.675,-0.664,-0.78,1
-0.358,-0.375,-0.263,-0.257,-0.73,1
0.326,0.599,-0.23,-0.249,-0.748,1
0.874,0.988,0.139,0.28,-0.999,1
0.611,-0.973,0.2,-0.658,0.764,-1
-0.243,0.14,-0.936,0.117,-0.831,1
-0.674,-0.934,0.253,0.279,0.354,1
0.114,-0.964,0.174,-0.192,-0.94,1
-0.474,-0.281,-0.526,0.397,0.399,1
0.691,0.083,0.203,-0.525,0.792,-1
-0.831,-0.601,-0.942,0.915,-0.253,1
0.139,0.52,0.136,-0.572,-0.504,1
-0.984,-0.899,-0.903,0.021,0.787,1
0.812,0.889,-0.023,-0.711,0.84,1
-0.664,0.48,0.083,0.879,0.312,1
-0.704,0.161,0.266,0.159,-0.765,1
-0.139,-0.23,-0.601,-0.948,0.841,-1
-0.385,-0.972,0.612,0.685,0.15,1
-0.553,-0.969,-0.833,0.425,0.325,1
-0.781,0.644,-0.067,-0.561,-0.084,-1
0.706,0.046,0.998,0.067,0.866,-1
0.055,-0.627,-0.931,-0.359,0.614,-1
0.374,0.36,0.406,0.259,-0.539,1
0.703,0.692,0.773,-0.23,0.59,1
-0.276,-0.885,-0.636,-0.173,-0.886,1
-0.385,-0.01,-0.788,-0.053,-0.218,1
0.067,0.917,0.786,0.482,-0.289,1
0.615,0.207,0.794,-0.271,-0.001,1
-0.488,0.511,-0.165,-0.813,-0.414,1
-0.378,0.936,0.462,-0.206,-0.261,1
0.052,0.388,0.581,0.859,0.397,-1
-0.014,-0.351,-0.602,0.14,0.688,-1
-0.366,-0.921,0.48,-0.853,0.023,1
-0.004,0.894,-0.607,0.804,-0.221,1
-0.477,0.971,-0.175,-0.123,-0.001,1
-0.198,-0.334,-0.571,-0.418,0.856,-1
-0.148,0.141,-0.825,-0.314,-0.367,1
0.136,-0.28,-0.029,-0.757,-0.818,1
0.597,0.174,-0.968,-0.209,0.529,1
0.127,0.415,0.374,0.035,0.204,-1
0.648,-0.648,-0.248,0.337,-0.042,1
0.38,-0.717,-0.97,-0.246,-0.669,1
0.428,0.699,0.013,0.534,-0.602,1
0.55,0.875,0.747,-0.218,-0.644,1
-0.373,-0.446,-0.569,0.645,-0.774,1
-0.533,0.771,-0.766,-0.513,-0.644,1
0.41,-0.458,-0.022,0.078,-0.927,1
-0.86,-0.979,-0.091,0.239,-0.998,1
0.408,-0.403,-0.862,0.644,-0.515,1
0.63,0.488,-0.511,-0.595,0.197,1
0.83,-0.465,-0.935,-0.431,-0.767,1
-0.35,-0.756,0.107,0.675,0.427,1
0.299,-0.534,0.194,0.383,-0.615,1
-0.412,-0.125,-0.008,0.546,0.947,-1
-0.009,-0.553,-0.616,0.719,-0.253,1
0.356,0.308,-0.68,0.164,-0.524,1
-0.687,-0.291,-0.345,-0.498,-0.252,1
-0.977,-0.904,0.251,-0.078,0.825,1
0.812,0.69,-0.212,-0.686,0.962,1
0.703,-0.026,0.826,0.191,-0.486,1
-0.662,0.964,-0.561,-0.608,0.352,1
