@Relation Hao_testing_B.arff

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE win {-1,1}

@DATA
-0.115,0.256,0.216,-0.211,0.078,0.242,0.658,0.829,-0.868,-0.246,-0.612,-0.205,-1
-0.484,0.383,-0.616,-0.294,0.779,0.178,0.644,-0.364,-0.324,0.581,-0.662,0.177,1
-0.829,-0.679,0.734,-0.454,0.806,0.094,-0.895,0.917,-0.986,-0.703,-0.134,-0.529,1
0.003,-0.729,0.261,0.244,0.851,0.115,-0.082,-0.537,0.536,-0.688,-0.845,0.174,1
0.976,0.068,0.548,-0.432,-0.468,-0.151,0.977,-0.995,-0.592,0.703,-0.496,0.399,1
0.535,-0.493,-0.404,0.421,0.879,-0.636,-0.904,-0.988,-0.307,-0.182,0.947,0.213,1
-0.641,0.495,0.687,-0.606,0.232,-0.219,-0.748,0.569,0.044,-0.359,0.592,0.424,-1
0.971,0.839,0.696,0.249,0.036,-0.7,-0.882,-0.433,-0.416,-0.635,0.171,0.313,1
0.553,0.125,0.047,0.903,0.276,-0.239,0.938,0.767,-0.408,-0.761,0.997,0.86,-1
0.641,-0.851,0.795,0.7,-0.891,-0.971,-0.015,0.404,-0.362,-0.684,0.942,-0.935,-1
0.493,0.411,-0.265,0.084,-0.89,0.726,-0.3,-0.162,0.997,0.538,0.724,0.08,1
-0.499,-0.646,-0.024,0.088,-0.897,-0.719,0.446,0.396,-0.24,0.701,0.645,-0.271,1
-0.476,0.163,0.073,0.329,-0.679,0.839,-0.832,-0.489,0.54,-0.487,-0.879,-0.261,1
0.644,0.693,-0.189,0.29,0.925,0.491,-0.327,-0.333,-0.526,-0.903,-0.304,-0.566,1
-0.663,-0.51,-0.681,-0.02,0.332,-0.547,0.921,0.669,-0.192,0.714,0.689,-0.164,1
-0.066,0.797,0.759,0.456,0.878,0.24,0.399,0.737,-0.51,-0.204,-0.679,-0.395,-1
0.808,0.946,-0.424,-0.411,-0.065,-0.269,-0.216,0.544,-0.69,0.211,-0.712,-0.979,1
-0.87,-0.677,0.939,-0.072,-0.578,-0.551,0.975,0.847,0.7,0.959,0.911,0.546,1
0.716,0.473,-0.27,0.557,0.744,-0.277,-0.09,-0.797,0.16,-0.436,-0.184,-0.795,1
0.489,-0.589,0.668,-0.786,-0.098,0.768,-0.42,0.736,0.812,-0.346,0.82,0.538,1
0.924,0.086,0.224,0.39,-0.621,-0.906,0.914,-0.277,-0.839,0.584,-0.537,-0.856,-1
0.425,0.382,0.255,0.779,0.562,-0.61,0.057,-0.146,-0.984,-0.83,-0.147,-0.639,-1
-0.514,0.038,-0.742,-0.765,-0.523,-0.312,0.824,0.701,-0.68,0.4,0.919,0.592,-1
0.852,-0.669,0.573,0.943,-0.724,0.63,-0.214,-0.877,-0.419,-0.822,-0.368,-0.486,1
-0.632,0.908,0.688,0.135,0.639,-0.4,0.136,0.438,0.275,0.337,-0.165,0.325,-1
0.927,-0.645,-0.276,0.18,-0.733,-0.933,-0.602,-0.13,-0.9,-0.808,-0.345,-0.139,1
-0.092,0.289,0.907,0.714,0.28,0.024,-0.26,-0.787,-0.989,0.509,-0.365,-0.734,1
0.336,0.663,-0.115,0.879,0.673,-0.516,-0.851,0.433,0.787,0.208,0.229,-0.103,1
0.053,0.946,0.011,0.261,0.26,-0.793,0.866,-0.394,0.034,-0.114,-0.339,0.152,1
0.219,-0.677,0.005,0.184,0.221,0.066,0.222,-0.674,-0.21,0.603,-0.829,0.617,1
0.672,-0.714,-0.661,-0.243,-0.874,-0.536,0.162,-0.46,-0.742,0.741,-0.293,0.27,1
0.282,-0.997,0.39,0.641,0.451,-0.286,0.106,-0.533,0.853,-0.044,-0.244,0.904,1
0.293,0.284,0.502,-0.968,0.522,0.395,-0.552,-0.486,-0.836,0.994,0.905,0.843,1
0.701,0.798,0.048,0.289,0.415,0.142,-0.215,0.852,-0.171,0.344,0.814,0.743,1
-0.642,0.586,0.792,-0.692,-0.25,0.016,-0.036,-0.534,-0.98,-0.085,-0.165,0.652,-1
-0.684,0.336,-0.485,-0.765,-0.809,0.735,-0.756,-0.822,-0.558,0.863,-0.547,-0.421,1
0.353,0.719,0.626,-0.261,0.768,0.329,0.876,0.713,0.227,0.117,0.319,0.559,-1
-0.388,0.347,-0.833,-0.295,0.544,0.702,-0.64,-0.69,0.877,0.261,-0.762,0.285,1
-0.055,-0.475,-0.156,0.253,-0.607,0.478,-0.697,0.307,0.587,-0.079,0.737,-0.259,1
0.374,0.104,0.029,-0.194,0.424,0.082,0.371,-0.148,-0.557,0.961,-0.565,-0.945,1
-0.289,0.432,-0.371,-0.256,0.481,-0.686,0.122,0.056,0.731,-0.989,-0.604,-0.064,-1
0.519,-0.994,-0.86,0.961,0.088,0.469,0.172,-0.508,-0.051,-0.938,0.693,-0.605,1
0.597,0.742,-0.557,0.434,-0.049,-0.4,-0.519,-0.605,-0.858,0.159,-0.44,-0.528,1
0.641,-0.968,0.156,0.189,0.261,-0.583,0.302,-0.87,0.582,-0.977,-0.274,0.552,1
-0.658,-0.533,0.873,0.606,-0.51,0.949,-0.724,0.364,-0.991,-0.935,0.094,-0.984,-1
-0.249,0.189,0.017,-0.671,-0.929,0.972,-0.802,-0.885,0.339,-0.183,0.098,-0.348,1
0.45,-0.661,-0.72,0.614,-0.32,0.648,-0.395,-0.502,0.372,0.461,0.256,0.959,1
-0.112,0.427,-0.575,0.848,0.876,-0.698,-0.594,-0.457,0.447,-0.063,0.981,0.792,1
0.915,-0.815,0.848,-0.783,-0.77,-0.365,-0.271,-0.721,0.025,-0.378,-0.73,-0.696,1
0.671,-0.979,-0.222,0.956,-0.249,0.484,0.728,0.734,0.768,-0.028,-0.739,0.766,-1
-0.534,-0.656,0.902,-0.464,0.61,-0.746,-0.032,-0.589,-0.885,-0.063,-0.31,-0.623,1
-0.442,0.085,0.809,-0.11,0.39,-0.84,-0.745,-0.053,-0.423,-0.618,-0.07,0.304,-1
-0.164,-0.791,0.762,0.347,0.133,-0.677,-0.411,0.902,0.331,0.364,-0.327,-0.29,1
-0.601,-0.95,0.574,0.818,-0.448,0.048,0.286,0.277,0.903,0.081,0.073,-0.997,1
0.002,-0.527,-0.913,0.218,-0.722,-0.028,-0.093,0.159,-0.099,-0.144,0.134,0.087,-1
0.869,0.321,0.966,0.339,-0.251,0.859,-0.375,-0.864,0.553,-0.643,-0.557,0.805,1
0.903,-0.989,0.378,0.036,-0.875,-0.27,0.017,-0.611,-0.944,0.209,0.433,0.924,-1
0.53,-0.084,0.995,0.53,-0.037,-0.599,0.934,0.284,-0.114,0.736,0.466,-0.632,1
-0.384,0.945,-0.944,-0.321,-0.381,-0.929,-0.77,-0.5,-0.761,0.016,-0.146,-0.574,1
-0.038,-0.212,-0.887,0.434,0.945,0.721,0.837,-0.016,0.036,0.273,-0.226,0.535,1
0.659,0.632,-0.819,0.995,0.715,0.386,0.545,0.527,-0.198,0.388,0.914,-0.837,1
0.184,-0.243,-0.079,-0.91,0.642,-0.809,-0.391,0.98,0.79,0.232,0.022,0.338,-1
0.552,-0.209,0.782,-0.423,0.993,0.271,-0.721,-0.703,-0.408,-0.046,-0.561,-0.32,1
0.721,-0.617,0.329,0.888,0.398,0.739,0.731,0.231,0.558,-0.668,0.425,-0.752,1
-0.79,-0.111,0.595,-0.174,0.674,0.835,-0.786,0.012,0.867,0.813,0.644,-0.056,1
-0.663,0.37,0.216,0.026,0.582,-0.932,-0.93,0.221,-0.58,-0.261,0.091,-0.271,-1
0.025,-0.889,-0.542,0.706,0.735,-0.796,-0.621,0.639,-0.541,0.484,-0.504,0.439,-1
0.597,-0.746,-0.162,-0.041,-0.591,0.349,0.432,0.816,-0.642,0.956,-0.924,0.867,-1
0.058,-0.794,-0.305,0.788,0.548,0.147,-0.934,0.838,-0.181,-0.808,-0.598,-0.76,-1
0.41,0.981,0.108,0.195,-0.227,-0.262,-0.913,-0.12,-0.137,-0.417,-0.197,-0.994,1
0.137,0.035,-0.188,-0.461,0.758,-0.893,0.003,0.809,-0.322,-0.185,-0.089,0.798,-1
0.006,0.961,-0.395,-0.202,-0.803,-0.421,-0.709,-0.625,-0.252,0.732,0.896,-0.128,1
-0.242,-0.025,0.542,0.619,0.373,-0.809,0.108,-0.562,-0.366,-0.599,-0.709,-0.78,1
0.591,0.099,-0.083,0.342,-0.629,0.415,-0.335,-0.637,-0.138,-0.633,-0.515,0.234,1
0.35,0.574,0.442,0.435,-0.631,-0.625,0.181,0.246,-0.446,0.277,0.462,0.957,1
0.311,-0.509,0.494,0.05,-0.045,0.193,0.1,-0.967,-0.862,0.878,0.44,-0.193,1
0.814,0.971,0.987,0.641,0.67,-0.253,0.723,-0.233,0.351,-0.171,0.157,-0.542,1
0.541,-0.675,0.961,-0.47,0.129,-0.587,-0.356,-0.532,-0.806,0.734,0.604,-0.843,1
-0.962,0.642,-0.502,-0.542,-0.79,0.144,0.195,0.926,-0.074,-0.573,0.225,0.038,-1
-0.046,-0.667,-0.951,0.868,-0.54,0.901,0.28,-0.016,0.276,-0.675,-0.061,-0.592,1
0.981,0.302,-0.914,0.958,0.807,-0.213,0.211,0.825,0.209,0.664,-0.456,0.016,1
-0.944,-0.823,-0.932,-0.313,0.936,0.405,-0.523,0.757,0.608,0.142,-0.726,0.666,1
-0.667,-0.761,0.839,0.985,-0.457,0.419,-0.144,0.341,0.326,-0.566,0.525,0.711,1
0.778,-0.449,-0.573,0.684,-0.729,-0.073,-0.669,0.929,-0.074,0.564,-0.074,0.904,1
0.478,-0.99,-0.873,-0.267,0.908,0.3,-0.368,-0.837,0.56,-0.718,0.784,-0.047,1
0.312,0.448,-0.902,0.198,0.421,-0.528,0.54,0.928,-0.606,-0.974,0.959,-0.945,-1
-0.123,-0.24,-0.877,0.274,0.216,0.512,0.152,0.662,-0.493,0.947,-0.336,0.89,-1
0.178,-0.267,0.071,-0.03,0.881,-0.354,0.788,0.375,-0.17,-0.34,-0.45,-0.833,1
0.169,-0.42,0.388,-0.892,-0.738,-0.025,-0.487,-0.093,-0.407,0.803,-0.909,0.256,-1
-0.467,0.418,-0.919,0.115,-0.519,0.722,-0.535,0.302,-0.146,0.9,-0.147,0.806,1
-0.542,0.813,0.602,-0.999,-0.431,-0.613,0.062,0.058,-0.274,0.219,0.8,-0.254,1
0.48,0.929,0.463,0.039,-0.833,0.093,-0.402,0.299,0.35,0.462,-0.866,0.902,1
-0.548,0.227,0.862,-0.089,0.274,-0.517,0.166,-0.656,0.307,-0.372,0.384,0.989,1
-0.823,0.436,-0.546,-0.491,-0.898,0.241,-0.296,0.62,-0.125,0.452,-0.36,0.867,-1
-0.702,0.134,-0.143,0.928,0.477,-0.99,-0.156,-0.238,-0.685,0.624,-0.172,-0.915,1
0.741,0.743,-0.223,0.788,0.662,0.47,-0.412,-0.517,-0.562,-0.207,0.968,-0.386,1
-0.528,-0.722,-0.981,-0.343,0.298,0.143,0.095,0.505,0.44,-0.218,-0.931,0.731,-1
-0.31,-0.93,0.537,0.678,-0.248,0.179,-0.013,0.86,0.088,-0.94,-0.168,-0.843,1
-0.686,0.07,-0.145,0.671,-0.228,0.805,-0.788,-0.217,-0.022,-0.449,-0.556,0.251,-1
0.3,-0.802,-0.543,0.381,0.399,-0.583,0.12,-0.749,-0.551,-0.464,0.11,-0.749,1
-0.779,0.964,0.572,-0.872,0.131,-0.786,0.664,0.751,0.317,-0.764,0.025,0.699,-1
-0.966,0.303,0.414,-0.158,-0.173,-0.66,-0.389,0.637,-0.935,-0.06,-0.161,-0.756,-1
-0.49,0.5,-0.607,0.406,0.433,-0.611,0.199,0.559,-0.519,-0.099,-0.449,-0.693,-1
0.672,0.767,0.115,0.116,-0.875,0.808,-0.643,0.826,0.86,-0.311,-0.649,0.09,1
0.502,0.971,-0.173,-0.008,0.307,0.61,0.435,-0.103,0.181,-0.187,0.914,0.091,1
-0.973,-0.296,-0.672,0.601,0.067,-0.063,0.96,-0.783,0.392,0.432,0.06,-0.173,1
-0.539,-0.014,0.218,-0.985,0.404,-0.965,0.685,-0.452,-0.602,-0.318,0.53,-0.999,1
-0.942,0.787,0.254,-0.256,-0.989,-0.821,0.221,0.222,0.371,-0.764,0.559,-0.238,1
-0.27,-0.767,-0.611,0.245,0.84,-0.372,0.024,0.706,-0.175,-0.972,-0.721,-0.353,-1
-0.437,-0.565,-0.275,0.273,-0.113,0.263,-0.587,0.931,-0.084,-0.265,-0.183,-0.557,-1
-0.179,-0.126,-0.848,0.964,0.915,-0.697,-0.805,-0.578,0.418,-0.36,0.446,0.417,1
0.706,0.863,0.016,0.268,0.745,0.459,-0.657,0.589,0.334,0.194,0.447,-0.23,1
0.659,-0.192,0.425,-0.603,-0.404,-0.653,-0.708,-0.298,0.546,-0.498,-0.499,-0.411,1
-0.154,-0.28,-0.523,-0.634,-0.992,0.481,-0.664,-0.418,-0.352,-0.287,0.583,-0.801,1
-0.844,-0.063,-0.513,-0.162,-0.215,-0.802,0.096,-0.687,0.017,0.209,-0.54,0.724,1
0.572,0.361,-0.423,-0.361,-0.345,0.336,0.134,-0.932,-0.315,0.159,0.387,-0.444,1
-0.651,0.444,-0.65,-0.845,0.191,0.466,-0.424,-0.394,0.533,-0.436,-0.473,0.298,1
-0.204,0.149,0.257,-0.617,0.945,-0.501,0.201,0.45,-0.189,0.147,-0.885,0.398,-1
-0.663,-0.126,-0.858,-0.809,0.44,-0.655,-0.892,0.712,0.994,-0.991,0.447,-0.295,1
0.828,-0.199,0.334,-0.284,-0.047,0.43,-0.089,-0.706,-0.687,-0.763,-0.764,0.915,-1
0.362,0.32,-0.48,-0.275,-0.888,-0.628,0.722,0.088,-0.311,-0.197,-0.638,0.473,-1
0.269,-0.118,-0.912,0.493,-0.018,0.688,-1.0,0.329,0.014,-0.52,0.87,0.03,1
-0.87,-0.909,0.098,-0.586,-0.678,-0.369,-0.61,0.155,-0.468,0.6,-0.109,0.011,1
0.227,0.743,-0.213,-0.352,0.627,-0.666,0.779,0.923,0.867,0.119,-0.722,-0.288,-1
-0.869,-0.139,0.826,0.252,0.728,-0.741,-0.974,0.059,-0.416,-0.887,-0.187,-0.45,1
-0.906,0.725,-0.411,-0.15,0.27,-0.328,-0.809,-0.588,-0.881,-0.822,0.494,0.951,-1
-0.674,0.479,0.483,-0.866,-0.999,-0.671,-0.147,0.522,0.559,-0.967,-0.343,-0.371,-1
-0.983,0.894,-0.575,0.278,-0.267,-0.28,-0.329,-0.355,-0.474,-0.563,0.648,-0.444,1
0.764,-0.763,0.368,0.053,0.831,-0.044,-0.713,0.015,-0.313,-0.532,-0.346,0.176,-1
0.22,0.796,0.844,0.953,-0.818,-0.427,-0.588,0.182,-0.665,0.357,-0.458,-0.295,1
-0.577,-0.639,0.548,0.128,0.452,0.57,-0.956,-0.009,0.762,-0.907,0.054,-0.072,1
0.588,0.229,0.78,-0.912,0.664,0.556,-0.84,0.218,-0.796,0.477,0.865,0.706,1
0.06,-0.4,-0.539,0.877,0.1,-0.64,-0.176,0.056,0.927,0.356,0.575,-0.328,1
-0.724,-0.399,0.489,-0.975,0.292,0.005,-0.519,-0.559,0.687,0.354,0.688,-0.586,1
0.232,0.881,-0.765,-0.335,-0.653,-0.299,-0.239,-0.31,-0.108,-0.857,-0.563,0.289,1
0.428,-0.694,-0.953,0.844,-0.973,0.615,-0.134,0.122,-0.203,0.193,0.516,0.734,1
0.207,-0.23,0.724,-0.85,-0.689,0.62,-0.804,0.737,-0.538,0.598,0.514,0.626,-1
-0.344,0.58,-0.511,0.409,0.657,-0.852,0.557,-0.648,0.934,0.251,0.403,0.119,1
-0.164,-0.69,-0.513,-0.639,0.003,0.324,0.839,0.855,0.345,0.886,0.685,-0.14,1
0.794,0.922,0.007,-0.948,0.715,0.201,0.177,0.951,-0.718,-0.937,-0.586,-0.189,-1
0.608,0.742,0.086,-0.009,0.201,0.033,-0.754,0.672,-0.245,0.969,0.812,0.307,1
0.866,0.176,0.341,-0.671,0.28,-0.025,-0.777,-0.664,-0.557,-0.73,0.878,0.765,1
-0.815,-0.638,0.89,0.788,-0.147,-0.435,-0.179,0.696,-0.694,-0.691,-0.565,0.035,1
0.37,0.84,0.6,-0.619,-0.263,0.681,0.12,-0.211,-0.426,0.538,-0.933,0.521,-1
-0.526,0.02,0.276,0.54,0.797,0.24,0.39,0.465,0.908,-0.801,-0.591,-0.729,1
-0.407,-0.742,-0.088,-0.298,0.105,0.85,0.588,0.337,0.97,0.013,0.413,-0.178,1
-0.247,0.107,-0.48,0.097,0.589,-0.893,0.527,0.495,-0.251,-0.842,0.772,-0.109,-1
0.441,-0.542,-0.043,0.649,-0.311,-0.931,0.945,-0.5,0.641,-0.864,0.79,0.1,1
-0.421,0.713,0.195,-0.933,-0.755,-0.974,0.973,0.445,0.444,-0.496,0.254,0.474,-1
0.524,-0.359,-0.34,0.717,-0.201,-0.35,0.281,0.111,0.009,-0.851,0.206,-0.768,-1
0.127,-0.965,0.406,-0.774,-0.588,-0.903,0.211,0.299,-0.084,-0.697,-0.897,0.296,-1
0.793,0.217,-0.76,-0.945,0.732,-0.458,-0.542,-0.605,0.779,-0.175,0.858,0.666,1
-0.368,-0.635,-0.429,-0.591,0.14,0.93,0.532,-0.923,0.384,-0.008,-0.441,-0.937,1
-0.983,0.617,-0.659,0.193,0.13,-0.08,0.602,-0.457,0.79,0.11,0.314,0.732,1
-0.015,0.835,0.324,0.602,0.607,-0.689,-0.482,0.85,-0.028,0.982,0.989,-0.706,1
0.186,0.786,0.906,-0.462,0.466,-0.367,-0.082,0.072,0.569,-0.034,0.597,0.926,1
0.94,0.454,-0.96,-0.262,-0.665,-0.04,-0.471,-0.336,0.215,0.242,0.889,0.671,1
-0.5,0.571,-0.181,-0.766,0.588,0.722,0.643,0.489,-0.128,0.213,0.043,0.544,-1
-0.971,-0.076,-0.343,0.181,0.779,0.883,-0.621,0.273,0.159,0.741,-0.968,-0.82,1
-0.974,0.187,-0.114,-0.095,-0.884,0.909,0.893,0.982,-0.38,-0.896,0.423,0.101,-1
0.656,-0.644,0.468,-0.209,0.657,-0.141,-0.227,-0.984,-0.668,-0.166,0.83,0.387,1
-0.36,-0.661,-0.854,0.06,0.402,0.199,-0.084,0.17,0.972,0.268,0.0,0.953,1
0.927,-0.773,0.946,0.111,-0.934,0.609,0.979,-0.494,-0.437,-0.003,-0.227,-0.155,1
-0.448,0.92,-0.813,0.732,0.071,-0.426,0.234,0.312,0.295,-0.324,0.225,-0.293,1
0.424,-0.62,0.735,0.196,0.299,-0.701,-0.767,0.154,0.89,0.048,0.364,-0.577,1
-0.708,-0.708,0.553,-0.206,-0.786,0.01,0.93,0.001,-0.402,-0.399,0.269,-0.824,1
-0.633,-0.385,0.404,0.468,0.656,0.378,0.25,0.85,-0.116,-0.674,0.694,0.871,1
-0.106,-0.889,0.888,-0.962,0.785,0.635,-0.664,-0.265,-0.821,-0.072,-0.508,0.82,1
-0.143,0.615,0.37,-0.749,-0.058,0.211,-0.716,-0.893,-0.365,-0.424,-0.849,-0.605,1
-0.707,-0.6,-0.433,0.854,0.001,-0.589,0.009,0.862,-0.418,0.058,-0.543,0.056,-1
0.896,-0.163,0.577,0.206,-0.79,-0.29,0.029,-0.815,0.582,-0.781,-0.581,0.089,1
-0.386,0.675,-0.827,-0.259,0.885,-0.851,-0.759,0.992,-0.071,-0.564,0.828,0.064,-1
-0.664,-0.443,-0.463,-0.415,-0.497,0.885,-0.662,0.783,-0.111,0.197,-0.843,-0.967,-1
0.738,0.832,0.576,0.514,-0.255,0.087,-0.461,-0.336,-0.795,-0.077,-0.33,0.004,1
0.667,-0.993,0.958,0.595,-0.913,-0.531,0.134,0.16,-0.28,0.906,0.763,-0.814,1
-0.462,0.539,0.155,-0.641,0.93,0.591,0.296,0.517,0.235,-0.069,0.911,-0.017,1
0.881,0.064,-0.559,-0.759,0.621,0.006,0.985,-0.221,-0.741,0.072,-0.323,0.13,-1
-0.487,0.253,-0.251,-0.137,-0.068,0.878,-0.442,0.145,0.686,-0.532,0.397,-0.954,1
-0.337,0.62,-0.871,-0.971,0.466,-0.717,-0.754,0.491,0.53,-0.437,-0.352,0.819,-1
-0.593,-0.312,0.987,0.103,-0.954,0.253,-0.152,0.702,0.311,0.823,0.719,-0.59,1
0.232,-0.913,0.206,0.028,-0.975,0.125,0.34,0.101,-0.855,0.591,-0.622,0.715,-1
0.739,0.926,0.803,-0.377,-0.816,0.19,0.188,-0.728,-0.86,0.322,-0.137,-0.155,1
0.085,-0.822,-0.302,-0.599,-0.769,0.029,-0.128,-0.947,0.347,-0.981,-0.011,0.352,1
-0.712,0.225,0.211,0.048,0.68,0.511,-0.149,-0.344,-0.382,0.2,0.668,0.994,1
-0.443,-0.321,-0.89,0.806,-0.831,0.603,0.519,-0.939,0.875,0.696,-0.765,0.671,1
0.807,-0.687,-0.926,0.104,0.982,-0.503,-0.377,-0.137,0.041,-0.597,0.247,0.252,1
0.357,-0.264,-0.303,-0.474,-0.262,-0.258,0.705,0.755,0.209,0.625,0.98,0.761,1
0.424,-0.916,0.223,0.382,-0.168,-0.904,-0.176,-0.238,0.836,-0.735,-0.872,-0.065,1
0.38,0.795,-0.816,0.921,0.473,-0.562,0.285,0.66,0.445,0.841,-0.226,-0.67,1
-0.841,-0.563,-0.023,0.376,-0.689,-0.861,-0.489,0.262,0.331,-0.928,0.392,0.491,1
-0.928,0.323,-0.913,-0.094,0.83,0.016,0.807,0.049,-0.599,0.2,-0.605,-0.076,1
-0.38,-0.853,-0.414,0.44,-0.667,0.074,0.157,-0.391,-0.205,-0.106,-0.305,-0.502,1
0.288,0.436,-0.95,-0.178,0.857,0.297,-0.374,0.708,0.922,0.845,-0.176,-0.714,1
-0.709,0.259,0.989,-0.587,-0.234,-0.371,-0.078,0.45,0.635,0.885,0.387,-0.491,1
0.884,0.57,0.589,0.947,-0.78,-0.991,0.818,-0.668,0.338,-0.349,-0.014,0.056,1
-0.943,0.628,0.953,0.501,0.916,-0.751,-0.575,0.085,-0.898,0.495,0.362,0.337,1
0.45,-0.876,0.413,0.559,0.346,0.475,-0.816,0.44,-0.093,-0.544,-0.905,-0.259,-1
-0.4,0.47,0.56,-0.11,-0.22,0.939,0.451,-0.42,0.12,-0.132,-0.21,-0.395,1
-0.746,-0.474,0.023,-0.461,-0.88,0.544,-0.582,0.978,-0.205,0.431,-0.809,0.629,-1
0.816,0.026,-0.545,-0.73,-0.517,-0.431,0.139,-0.166,-0.986,0.929,0.739,-0.927,1
-0.523,0.181,-0.444,-0.841,-0.051,0.678,0.994,-0.678,-0.729,-0.026,0.563,0.484,1
-0.497,-0.689,-0.277,0.168,-0.294,-0.311,0.044,-0.898,-0.785,-0.333,0.794,0.199,1
-0.693,0.494,-0.424,0.039,0.035,-0.069,-0.518,-0.108,0.164,0.849,-0.021,0.063,1
0.926,-0.171,0.186,-0.462,-0.062,0.994,-0.576,0.122,-0.862,0.499,-0.988,-0.026,-1
0.026,0.779,-0.474,0.841,0.021,-0.644,-0.888,0.334,0.242,-0.083,-0.198,-0.246,1
0.567,0.707,-0.14,-0.017,0.699,0.321,0.04,0.021,-0.636,-0.815,0.731,-0.516,1
-0.182,-0.58,0.05,-0.673,-0.916,0.478,-0.373,0.509,0.755,-0.148,0.783,-0.85,1
-0.266,0.632,-0.198,-0.86,-0.499,-0.101,-0.636,0.488,-0.401,-0.329,0.123,-0.1,1
0.532,-0.173,0.61,-0.606,-0.273,-0.41,0.774,0.011,0.115,-0.504,0.009,0.153,1
0.22,0.207,0.346,-0.888,0.603,0.938,0.104,-0.537,0.532,-0.211,-0.42,-0.867,1
0.964,0.308,0.453,-0.918,-0.299,-0.23,-0.957,-0.563,-0.533,-0.316,-0.838,0.848,1
-0.248,0.027,0.258,0.12,0.047,-0.754,-0.521,0.885,-0.426,0.435,0.682,0.075,-1
0.821,0.234,-0.578,-0.206,-0.092,0.824,0.859,0.112,0.123,-0.938,0.474,-0.081,1
0.554,0.994,-0.299,0.503,-0.1,0.766,0.161,0.026,0.449,-0.113,0.6,-0.633,1
0.518,-0.388,0.452,0.0,-0.713,0.883,-0.148,0.613,-0.732,-0.746,0.9,-0.508,-1
0.529,0.837,-0.536,-0.669,-0.062,-0.448,-0.077,-0.732,-0.687,0.804,0.865,0.982,1
0.183,0.392,-0.855,-0.153,0.756,-0.647,-0.383,0.593,-0.033,-0.668,-0.081,0.102,-1
0.633,-0.634,-0.465,0.479,-0.114,0.123,0.105,0.192,0.638,-0.67,0.573,0.886,1
0.83,0.117,0.09,-0.831,0.583,0.476,0.442,-0.808,0.495,-0.62,-0.349,-0.009,1
-0.882,-0.818,-0.835,0.587,-0.785,-0.49,-0.417,-0.081,0.974,0.435,0.945,-0.746,1
-0.183,0.595,0.635,-0.858,-0.92,0.836,-0.075,0.108,-0.42,0.006,-0.503,0.929,-1
-0.691,-0.68,-0.29,0.8,0.36,-0.726,-0.484,-0.97,-0.852,-0.904,-0.3,-0.292,1
0.897,-0.238,0.312,-0.173,-0.724,-0.641,-0.013,-0.044,0.342,-0.675,-0.507,-0.799,1
-0.731,0.621,0.364,-0.151,0.208,-0.611,0.402,0.184,0.672,-0.233,0.103,0.339,1
0.622,0.754,-0.657,0.202,-0.187,-0.184,0.264,-0.558,0.413,0.366,0.997,0.56,1
0.802,0.362,-0.599,0.313,0.153,0.112,-0.381,0.059,0.365,-0.636,-0.016,0.397,1
-0.59,0.343,0.819,-0.181,0.603,0.599,-0.279,0.138,0.824,-0.962,-0.519,-0.255,1
0.464,0.078,-0.731,0.074,-0.147,0.517,-0.429,-0.038,-0.547,0.832,-0.026,-0.114,1
-0.295,-0.833,-0.443,-0.22,-0.165,-0.613,0.098,0.079,0.01,-0.497,-0.919,0.988,-1
0.213,0.54,0.166,-0.454,-0.701,0.953,-0.279,-0.13,0.817,-0.237,0.273,-0.583,1
-0.405,0.1,0.11,-0.442,0.576,0.612,-0.326,0.853,-0.631,-0.926,0.48,0.962,-1
-0.557,0.567,-0.182,0.599,-0.512,0.588,0.221,-0.969,0.261,0.606,0.08,-0.866,1
0.598,0.754,0.341,-0.862,-0.106,0.699,-0.813,0.293,-0.118,-0.999,0.426,-0.671,1
-0.588,-0.644,0.157,-0.593,0.181,0.179,0.738,0.234,-0.108,0.431,-0.69,0.263,1
-0.366,-0.966,0.641,-0.058,0.098,0.372,0.536,0.078,-0.474,-0.723,-0.005,0.945,1
-0.57,0.245,0.919,0.982,-0.779,-0.826,0.331,-0.086,-0.65,0.837,0.081,-0.44,1
-0.983,-0.653,-0.924,0.205,-0.896,-0.652,0.672,0.468,-0.874,-0.729,0.027,0.277,-1
-0.432,-0.815,-0.285,0.375,-0.776,0.012,-0.39,-0.175,0.468,-0.413,0.669,-0.385,1
0.263,0.74,0.099,0.65,-0.945,-0.433,0.708,-0.618,-0.806,0.754,-0.081,-0.801,1
-0.487,0.748,0.915,-0.745,-0.282,0.491,-0.896,-0.353,-0.242,-0.869,-0.448,-0.41,-1
0.461,-0.108,-0.742,0.876,0.779,0.179,-0.977,0.544,0.678,0.033,0.634,-0.422,1
0.21,0.45,0.71,-0.1,0.245,-0.511,0.622,-0.84,0.087,-0.986,-0.135,-0.142,1
-0.351,0.402,-0.543,-0.379,-0.131,0.747,-0.298,-0.017,-0.959,0.517,-0.405,-0.67,-1
